Timestamp,eigenvector,pagerank,clustering,triangles,degree,degree_centrality,average_neighbor_degree,node_clique_number,number_of_cliques,nb_of_nodes,nb_of_edges,diameter,assortativity,percolation_limit,Evento,Label,Colector,Categoria
3,0.0012926705956730002,1.6100207692679242e-05,0.079116140598828,1.342548018869443,3.190835761781326,5.137394560910204e-05,551.4324551282688,2.207934182350952,3.2754745536217422,62111,99093,13,-0.120245503469039,0.99720651523876,Swisscom2023_Outage,1,rrc04,mass_outages
4,0.001292499775796,1.609321188322764e-05,0.079315405084805,1.354018475007242,3.192925424056133,5.1385252330433285e-05,551.9049526769567,2.208728958125462,3.283465834111171,62138,99201,13,-0.12019024210670101,0.9972093822436301,Swisscom2023_Outage,1,rrc04,mass_outages
5,0.001292284060207,1.609321188322764e-05,0.07934491079075001,1.350011265248318,3.192571373394702,5.13795544264239e-05,551.5893878953863,2.20861630564228,3.2785413112749042,62138,99190,13,-0.12019011182224801,0.9972084665613471,Swisscom2023_Outage,1,rrc04,mass_outages
6,0.001292375431741,1.609321188322764e-05,0.079254939793686,1.343364768740545,3.192378254852103,5.137644647878242e-05,551.0427113218498,2.208246161768965,3.277591811773793,62138,99184,13,-0.120238335875433,0.9972055043540021,Swisscom2023_Outage,1,rrc04,mass_outages
7,0.00129193111995,1.6092175984036552e-05,0.079304291796844,1.34715651250362,3.192365871713173,5.137294011543381e-05,550.9818811399441,2.208474139873193,3.278088893180136,62142,99190,13,-0.12016968594146402,0.9972047530639291,Swisscom2023_Outage,1,rrc04,mass_outages
8,0.0012921743935620001,1.6092175984036552e-05,0.079261969183105,1.3449197000418391,3.1922371343053,5.1370868417072476e-05,551.1601399354321,2.208377586817289,3.277461298316758,62142,99186,13,-0.120217824651871,0.9972063545140231,Swisscom2023_Outage,1,rrc04,mass_outages
9,0.0012924427676020002,1.609139914715582e-05,0.07956118933681401,1.348893716308633,3.192662321988896,5.1375230464548414e-05,551.1544810011707,2.208946817925818,3.277512269691849,62145,99204,13,-0.12027879543043,0.9972060573276451,Swisscom2023_Outage,1,rrc04,mass_outages
10,0.0012919275296540001,1.608932794877155e-05,0.07956405873347301,1.348591379338085,3.192573166218847,5.1367183135198356e-05,550.6697865303844,2.208726851479413,3.2804369861470892,62153,99214,13,-0.12028224537066501,0.997202272900183,Swisscom2023_Outage,1,rrc04,mass_outages
11,0.001291868334252,1.6088292549511694e-05,0.07949068708111201,1.35220490049391,3.192946892546294,5.1369890156160204e-05,551.4887941882345,2.20887430217031,3.281561207909004,62157,99232,13,-0.120230926677652,0.997206997873133,Swisscom2023_Outage,1,rrc04,mass_outages
12,0.001291728894483,1.6087257283505722e-05,0.07951515676745301,1.3478225897266771,3.193031000144785,5.136793758276682e-05,551.1000630164302,2.208764337768054,3.277987805858979,62161,99241,13,-0.12028258903932701,0.9972046952534491,Swisscom2023_Outage,1,rrc04,mass_outages
13,0.0012916344182460002,1.608673970046489e-05,0.07972395633162101,1.352926982288499,3.19308913662468,5.136722011236253e-05,551.2200369798867,2.209674565255859,3.274890208001544,62163,99246,13,-0.12030855885815402,0.997205608177646,Swisscom2023_Outage,1,rrc04,mass_outages
14,0.001290580446678,1.6071744266405222e-05,0.079714981477062,1.351360473152151,3.192780572475531,5.1314377571127145e-05,550.520474351664,2.209655903955256,3.274425033348869,62221,99329,13,-0.12021813081396102,0.997202701058272,Swisscom2023_Outage,1,rrc04,mass_outages
15,0.001290889711167,1.6070969400874284e-05,0.079769680635283,1.349238236050398,3.193237336076112,5.1319244267812745e-05,550.8383105514946,2.209179737721779,3.278092054512728,62224,99348,13,-0.12021714708981,0.997204319296857,Swisscom2023_Outage,1,rrc04,mass_outages
16,0.0012910875544680002,1.6070711128967463e-05,0.079706162556582,1.34754519887505,3.193346725592607,5.1320177513380815e-05,550.9611843824965,2.209015668943351,3.278007231820008,62225,99353,13,-0.120198847378745,0.9972048610935271,Swisscom2023_Outage,1,rrc04,mass_outages
17,0.0012910761329350002,1.6069419893941833e-05,0.07977715115532101,1.347935079543628,3.193507954362847,5.131864491415333e-05,551.3061685630963,2.209127430499759,3.27782420054636,62230,99366,13,-0.12019883213498501,0.9972071569925671,Swisscom2023_Outage,1,rrc04,mass_outages
18,0.0012907177842480001,1.6069419893941833e-05,0.07955464676087001,1.350152659488992,3.193443676683272,5.1317611992531966e-05,551.1683546632287,2.2088542503615622,3.280154266430981,62230,99364,13,-0.120200317024423,0.9972066417178681,Swisscom2023_Outage,1,rrc04,mass_outages
19,0.001289850992254,1.6081048484361153e-05,0.07932179650265901,1.350984964219667,3.188292996703385,5.127191876854794e-05,549.9283017738006,2.20818525367854,3.27714078957948,62185,99132,13,-0.12039213974296802,0.997200463866972,Swisscom2023_Outage,1,rrc04,mass_outages
20,0.0012912407955500001,1.6086739700464914e-05,0.07938321187995201,1.345382301368981,3.188810063864356,5.1298382675337926e-05,550.7071292071614,2.208017631066711,3.274841947782443,62163,99113,13,-0.12040813467780201,0.997204288639786,Swisscom2023_Outage,1,rrc04,mass_outages
21,0.001291491327303,1.609010458567982e-05,0.079336683354019,1.346484312148029,3.188736926790024,5.1307936198330206e-05,550.7685999513118,2.208157683024939,3.2747385358004832,62150,99090,13,-0.12049608262340102,0.9972057533338641,Swisscom2023_Outage,1,rrc04,mass_outages
22,0.001291821857229,1.609347087886444e-05,0.079576822796492,1.350274393678484,3.189017815472263,5.132319131376759e-05,550.7060021945807,2.208764504240629,3.275246632441218,62137,99078,13,-0.12049121667840501,0.9972052718753031,Swisscom2023_Outage,1,rrc04,mass_outages
23,0.0012914615499230002,1.6093988895147654e-05,0.079603480043794,1.35366540597087,3.189538907218154,5.1333229909842505e-05,550.7557076066054,2.2089160698479122,3.279150237386336,62135,99091,13,-0.12050913021463001,0.9972055627268411,Swisscom2023_Outage,1,rrc04,mass_outages
24,0.001291282898612,1.609735681401114e-05,0.079170233193535,1.345706834937703,3.18833907472393,5.132465792121715e-05,550.4173407055953,2.207881265896139,3.278371591384694,62122,99033,13,-0.12056254881921301,0.9972030813241811,Swisscom2023_Outage,1,rrc04,mass_outages
25,0.00129184042327,1.609761594307884e-05,0.079439120589161,1.353938281740474,3.189774794352956,5.134859617438757e-05,551.0490925644573,2.208657297854187,3.279197050916759,62121,99076,13,-0.12055268529459501,0.997207276640338,Swisscom2023_Outage,1,rrc04,mass_outages
26,0.001291392617659,1.6093988895147654e-05,0.07948685772354,1.356143880260722,3.189635471151525,5.13347840337259e-05,550.4764461986844,2.209270137603605,3.274997988251388,62135,99094,13,-0.12055600791305401,0.9972043107342571,Swisscom2023_Outage,1,rrc04,mass_outages
27,0.00129183909731,1.6095543144103404e-05,0.079695880057676,1.3595583382961252,3.190490753110464,5.135350813015813e-05,551.2241260816277,2.2092259653302,3.280883323407748,62129,99111,13,-0.12051044345835601,0.9972084001099951,Swisscom2023_Outage,1,rrc04,mass_outages
28,0.001291759187882,1.6097097693285914e-05,0.07907935154545201,1.353315197269932,3.189124800798416,5.133647984286431e-05,550.7332192771707,2.208232055760346,3.2792685478808172,62123,99059,13,-0.12058124203805201,0.9972067933074131,Swisscom2023_Outage,1,rrc04,mass_outages
29,0.0012917046261870001,1.609372988283767e-05,0.07918541918015001,1.353160808548989,3.1904531994335,5.134711836217109e-05,550.8665314637716,2.208333333333333,3.279902150122312,62136,99121,13,-0.120537736427635,0.9972067013916691,Swisscom2023_Outage,1,rrc04,mass_outages
30,0.001291253470177,1.6092952895926893e-05,0.079428903288426,1.358019923075685,3.190685398863837,5.1348376176636496e-05,550.4736746994934,2.208902621542027,3.281530117961344,62139,99133,13,-0.12054694801078,0.9972047915072441,Swisscom2023_Outage,1,rrc04,mass_outages
31,0.001291679498553,1.609891171356814e-05,0.07942093294864801,1.354964904372464,3.188936827870435,5.133923895790769e-05,550.3907752812107,2.208641895807843,3.279943975787236,62116,99042,13,-0.120635886681798,0.9972039633921951,Swisscom2023_Outage,1,rrc04,mass_outages
32,0.0012910339938440002,1.6100985380305253e-05,0.079557033160412,1.360984092226444,3.189283184130869,5.135142872994781e-05,550.5818094985675,2.208974689250982,3.284375603786952,62108,99040,13,-0.12062231786430601,0.9972050822013151,Swisscom2023_Outage,1,rrc04,mass_outages
33,0.001291613838413,1.6101503880462434e-05,0.079297359930137,1.354313592889576,3.189224873603194,5.13521435247274e-05,550.5475192067079,2.208417866228706,3.281164460760635,62106,99035,13,-0.12063331286283101,0.9972046882319221,Swisscom2023_Outage,1,rrc04,mass_outages
34,0.0012920962437810001,1.6109285392100012e-05,0.07908315865317801,1.353002770797087,3.188607513370707,5.1367015922202296e-05,550.2940166865286,2.208051420838971,3.280430440105676,62076,98968,13,-0.12070926539594001,0.9972038003429581,Swisscom2023_Outage,1,rrc04,mass_outages
35,0.001291839133784,1.6106690719324813e-05,0.07915332573924301,1.3550397835260761,3.18964017652933,5.137537531657132e-05,550.1035631285545,2.208307831073027,3.281770447443868,62086,99016,13,-0.12066927420989101,0.9972024483605971,Swisscom2023_Outage,1,rrc04,mass_outages
36,0.0012920181668690002,1.610876639066979e-05,0.07932754231133,1.359225490511936,3.189986790811559,5.1387579793024146e-05,550.4618503353319,2.208882373787815,3.278939398820838,62078,99014,13,-0.120673430888783,0.9972053090491151,Swisscom2023_Outage,1,rrc04,mass_outages
0,0.0012329716236470002,2.32460830350086e-05,0.058047328918600004,1.5212236738109621,3.111860151564461,7.234024110385341e-05,172.91476231560802,2.199846575851968,3.24385141103724,43018,66933,13,-0.117801478353139,0.9926596117434361,Facebook_Outage,1,rrc04,mass_outages
1,0.0012336744246690002,2.324230098779779e-05,0.058067455007640004,1.5197908192911092,3.111632771644393,7.232318639932114e-05,172.935335840809,2.1998605461940732,3.242928529924462,43025,66939,13,-0.11782239282880101,0.9926631490028841,Facebook_Outage,1,rrc04,mass_outages
2,0.001232898936651,2.324122062890743e-05,0.058233260320508004,1.528156738791921,3.111952959769447,7.232726629873674e-05,173.04032105616508,2.200106909614893,3.247077416505915,43027,66949,13,-0.11776027617243601,0.9926701053637451,Facebook_Outage,1,rrc04,mass_outages
3,0.001232688249006,2.323798015476495e-05,0.05829803290086501,1.5303604210722002,3.1126344898101452,7.23330193765139e-05,173.16683484097538,2.200334626914228,3.247577440568865,43033,66973,13,-0.117750920990421,0.992676715129543,Facebook_Outage,1,rrc04,mass_outages
4,0.001193766236624,2.115417160264003e-05,0.056779335026002006,1.396111863259434,3.102216957183957,6.562621812916918e-05,173.25694772978872,2.189033677441191,3.222795735319005,47272,73324,13,-0.11041777917323001,0.9926524891091011,Facebook_Outage,1,rrc04,mass_outages
5,0.0011937605191900001,2.1154171602640044e-05,0.05672327933268401,1.398438822135725,3.10272465730242,6.563695833179793e-05,173.30282212324292,2.189075985784396,3.224001523100355,47272,73336,13,-0.11040162682062801,0.9926543715333851,Facebook_Outage,1,rrc04,mass_outages
6,0.001147181734235,2.0212636940615274e-05,0.05984578899093201,1.4464971500181911,3.097020657314953,6.260021945940116e-05,182.39074739201118,2.194748756922828,3.218053927315357,49474,76611,13,-0.11810591101851801,0.9929168417940261,Facebook_Outage,1,rrc04,mass_outages
7,0.0011937974067150001,2.11496975593249e-05,0.05682920505630901,1.400279176007783,3.103718116830929,6.564408783297581e-05,173.3033075997246,2.1895647392242292,3.2246309377775892,47282,73375,13,-0.11035219757288,0.9926555918496931,Facebook_Outage,1,rrc04,mass_outages
8,0.0011465473554160002,2.017796969268951e-05,0.060041173261206005,1.4457515284812041,3.0988115175851,6.252898659318576e-05,182.3446454460981,2.195302568655542,3.218910793195988,49559,76787,13,-0.1179214480023,0.9929137926754411,Facebook_Outage,1,rrc04,mass_outages
9,0.001146241336841,2.017796969268951e-05,0.060003060256388005,1.447668435602009,3.098609737888174,6.252491500642024e-05,182.25959341184537,2.195342924594927,3.216428902923788,49559,76782,13,-0.11792119011095101,0.9929138977014231,Facebook_Outage,1,rrc04,mass_outages
10,0.001145406644935,1.9909213984231903e-05,0.06354086345929201,1.468603169546866,3.130007167317034,6.231722315322504e-05,184.11065716555714,2.2008839691009,3.248208170741419,50228,78607,13,-0.11844394451121301,0.9930369252808141,Facebook_Outage,1,rrc04,mass_outages
11,0.001145853898368,1.9908817615321824e-05,0.063435998147015,1.465368611758147,3.129506858587668,6.230602171274328e-05,184.03799314160298,2.200700790380059,3.246252165083915,50229,78596,13,-0.11852593012613401,0.9930293421980491,Facebook_Outage,1,rrc04,mass_outages
12,0.001145154741825,1.989099733460635e-05,0.06358714841594701,1.467279309384572,3.130286032541671,6.226574965770238e-05,184.1214158597748,2.20109798305287,3.246230656005092,50274,78686,13,-0.11844918994796001,0.9930319186054131,Facebook_Outage,1,rrc04,mass_outages
13,0.001144979375118,1.9878344531467414e-05,0.06384810644750401,1.47602671649505,3.13167415417644,6.225373529820973e-05,184.3121433779607,2.201725440305331,3.25006957420586,50306,78771,13,-0.11832185147143201,0.9930426805857211,Facebook_Outage,1,rrc04,mass_outages
14,0.001144784436143,1.9785133450725122e-05,0.064122695910256,1.471202738262469,3.135508379004016,6.203767913822202e-05,185.55305242694737,2.202025997665354,3.250954632688997,50543,79239,13,-0.11812511498790201,0.9930839322199341,Facebook_Outage,1,rrc04,mass_outages
15,0.0011448575225270002,1.9783567768611382e-05,0.06409772731348401,1.472807486102043,3.135893327002591,6.204038553006354e-05,185.6889993553941,2.202108928324134,3.252952697489465,50547,79255,13,-0.118093314379171,0.9930909612372891,Facebook_Outage,1,rrc04,mass_outages
16,0.0011452088754620002,1.978161101440101e-05,0.064129746454373,1.476182940338661,3.135939230890963,6.203515718563361e-05,185.79293314800748,2.202227409400221,3.255044310808672,50552,79264,13,-0.11803219474889501,0.993098332050473,Facebook_Outage,1,rrc04,mass_outages
17,0.001145062202705,1.9781219710007314e-05,0.06412641925704901,1.475500959389156,3.13575851086978,6.203035509712336e-05,185.76864905337197,2.2021245029968552,3.2531798310683833,50553,79261,13,-0.11809090405116501,0.9930981816123631,Facebook_Outage,1,rrc04,mass_outages
18,0.001145201147555,1.9777698666983104e-05,0.064405140579914,1.4789169732209961,3.136110122226177,6.202626772069734e-05,185.91540154148652,2.202582967445908,3.253629207705391,50562,79284,13,-0.11797460938682001,0.9931030913172311,Facebook_Outage,1,rrc04,mass_outages
19,0.0011449870518760001,1.9775352001265622e-05,0.06415963305345601,1.475023730422401,3.1362521752887202,6.202171723235945e-05,185.90173936824615,2.202202974212941,3.252768549280177,50568,79297,13,-0.118033620892176,0.9931031171697741,Facebook_Outage,1,rrc04,mass_outages
20,0.001145995772433,1.977378786680376e-05,0.06417526190181201,1.4737206359250181,3.136874159614015,6.202911074754336e-05,186.23173719417133,2.202266076089536,3.2532626749980222,50572,79319,13,-0.11800740785614001,0.9931176614469731,Facebook_Outage,1,rrc04,mass_outages
21,0.0011455805466970002,1.9773787866803772e-05,0.064031488897738,1.4732262912283471,3.137269635371352,6.203693095591057e-05,186.14978981922692,2.202186980938068,3.252451949695484,50572,79329,13,-0.11797474016646001,0.993112718173441,Facebook_Outage,1,rrc04,mass_outages
22,0.001145507596732,1.976948777257181e-05,0.06408257777352,1.476306268904572,3.137259553604966,6.202324055207319e-05,186.26090083405524,2.20240001581559,3.254591463535179,50583,79346,13,-0.11794511143752501,0.9931180881978581,Facebook_Outage,1,rrc04,mass_outages
23,0.001147235110098,1.9767533802482792e-05,0.06423365852146,1.478809203763738,3.140744840673677,6.20860070902342e-05,186.8137674772955,2.202696291610658,3.259172135684352,50588,79442,13,-0.117812676726186,0.9931383086598511,Facebook_Outage,1,rrc04,mass_outages
24,0.0011469333729390001,1.9765970904490832e-05,0.06425584769341801,1.4827838393421882,3.141603415559772,6.209806913403118e-05,186.88876188257447,2.202660499683744,3.262472327640734,50592,79470,13,-0.11776172071920901,0.993142425192936,Facebook_Outage,1,rrc04,mass_outages
25,0.001148521282556,1.9766752322593393e-05,0.064396306258615,1.480154180668116,3.141490413125123,6.209829040157194e-05,186.93386266138688,2.202905712591421,3.258647954141134,50590,79464,13,-0.11771294287680802,0.9931424222013471,Facebook_Outage,1,rrc04,mass_outages
26,0.0011486007504090002,1.9765970904490822e-05,0.064407558005263,1.478356261859582,3.141326691967109,6.209259931543376e-05,186.84789528247538,2.202937223276407,3.255672833649589,50592,79463,13,-0.11779811309095702,0.9931369743767301,Facebook_Outage,1,rrc04,mass_outages
27,0.0011485202560950001,1.9755427803789084e-05,0.064660093339357,1.4860427902566231,3.1426144333155532,6.208491906664731e-05,187.21232942667697,2.203717971512673,3.26011971789249,50619,79538,13,-0.11776003198399002,0.993153312751436,Facebook_Outage,1,rrc04,mass_outages
28,0.0011484514784130002,1.9755818088427042e-05,0.064349008588769,1.484412659528231,3.142637006598443,6.208659159172697e-05,187.24166002238644,2.203307123948002,3.259690228772373,50618,79537,13,-0.11778700471186401,0.993153278011156,Facebook_Outage,1,rrc04,mass_outages
29,0.0011484783057830001,1.9753476611883693e-05,0.06411453774308501,1.479120575221238,3.142383059418458,6.207421645138491e-05,187.35545889413905,2.202887958280657,3.258592762326169,50624,79540,13,-0.117849661708029,0.9931562075408881,Facebook_Outage,1,rrc04,mass_outages
30,0.001149819179122,1.975230608173504e-05,0.06438102010513301,1.482035277618662,3.14583127580145,6.213864962275215e-05,187.75148829770205,2.203429000335789,3.262014340174215,50627,79632,13,-0.117902238336287,0.9931742334512961,Facebook_Outage,1,rrc04,mass_outages
31,0.001149921991385,1.9749185346104472e-05,0.06436168945369901,1.483874790164905,3.146163720746519,6.213539757369593e-05,187.8847606293272,2.203357361508837,3.2658832823146042,50635,79653,13,-0.11785381762767701,0.993177162334078,Facebook_Outage,1,rrc04,mass_outages
32,0.0011497271402760001,1.9749965437560483e-05,0.064379369900908,1.483755653427606,3.146564493512136,6.214576737067736e-05,187.90316827479347,2.203483893903185,3.264037287934746,50633,79660,13,-0.11790454788959201,0.9931754725145711,Facebook_Outage,1,rrc04,mass_outages
33,0.001150679089759,1.97476253480519e-05,0.064412250335865,1.481229882106676,3.146705108710677,6.214118070837471e-05,188.03568035072743,2.203420288710282,3.26244594087561,50639,79673,13,-0.11787208821841301,0.9931809875940921,Facebook_Outage,1,rrc04,mass_outages
34,0.001149046594875,1.9746065596429913e-05,0.06446909952973401,1.48733289891989,3.148352190825977,6.216879646984672e-05,188.10739811196865,2.203917619414331,3.265545090140789,50643,79721,13,-0.117869951099643,0.993189824844355,Facebook_Outage,1,rrc04,mass_outages
35,0.0011484680196670002,1.9745285813012134e-05,0.064429765069398,1.487984993582782,3.149057162602429,6.218026148413296e-05,188.14350899111795,2.204087274163293,3.264883009181558,50645,79742,13,-0.11792170241338501,0.9931906078173681,Facebook_Outage,1,rrc04,mass_outages
36,0.0011486101107610002,1.9745675697022353e-05,0.064489476313171,1.488646236474212,3.148961377458336,6.217959791991661e-05,188.3054788825231,2.204190032382908,3.26478951109707,50644,79738,13,-0.11790188013326701,0.9931980274979231,Facebook_Outage,1,rrc04,mass_outages
0,0.001228552493181,1.5452368075407573e-05,0.090999836086985,1.568260835973113,3.302943676118365,5.1039090090527e-05,564.4069998124249,2.237580159159391,3.381302634628757,64715,106875,13,-0.10727617607136301,0.9972990343848901,Rogers_Canada_Outage,1,rrc04,mass_outages
1,0.0012285814771820002,1.5452129303418013e-05,0.091055900654088,1.573428518449842,3.303757957846591,5.105088399670234e-05,564.5939619464511,2.237792817850299,3.383676370603869,64716,106903,13,-0.10730853407954001,0.997300091804404,Rogers_Canada_Outage,1,rrc04,mass_outages
2,0.0012286017528270001,1.545189053880739e-05,0.091070447385557,1.575598374461115,3.30383052366457,5.1051216448244185e-05,564.6703711325421,2.237820047282785,3.385107467898697,64717,106907,13,-0.10732899491027201,0.997300572185674,Rogers_Canada_Outage,1,rrc04,mass_outages
3,0.0012293922326570002,1.544974198930876e-05,0.09130846804039301,1.577588604270308,3.304668912029169,5.1057070869512064e-05,565.5681638437468,2.238111423539226,3.385795507215029,64726,106949,13,-0.10761319329639801,0.9973067886056071,Rogers_Canada_Outage,1,rrc04,mass_outages
4,0.0012293475213330002,1.5448787270199273e-05,0.09144921867418401,1.577707399969102,3.304310211648385,5.104837416997615e-05,565.6527737516838,2.238390236366445,3.386018847520469,64730,106944,13,-0.107624817427607,0.9973074618986371,Rogers_Canada_Outage,1,rrc04,mass_outages
5,0.001229713851932,1.5448309954890972e-05,0.091313224259469,1.577905827102515,3.3057220540072922,5.1068607838706214e-05,565.8845544483629,2.238305629364147,3.389760860161898,64732,106993,13,-0.10758255799499901,0.9973078720204431,Rogers_Canada_Outage,1,rrc04,mass_outages
6,0.001229523795312,1.5450219393115392e-05,0.091206915143689,1.5804183919411652,3.30504913169767,5.106452314784033e-05,565.8846090583637,2.238257833261232,3.387707805450837,64724,106958,13,-0.107655664353973,0.9973086576034631,Rogers_Canada_Outage,1,rrc04,mass_outages
7,0.0012294762387370002,1.5449503298468942e-05,0.091213046758018,1.580731379486149,3.304988644615076,5.1061221836898255e-05,565.8503671777463,2.2381695428491972,3.389451079147805,64727,106961,13,-0.10765531350296101,0.997308427901306,Rogers_Canada_Outage,1,rrc04,mass_outages
8,0.001229693425739,1.5449503298468952e-05,0.091241777278075,1.5822608803126972,3.305792018786596,5.1073633760569114e-05,565.900017456094,2.238277689372287,3.390671589908384,64727,106987,13,-0.107687666343451,0.9973091126052631,Rogers_Canada_Outage,1,rrc04,mass_outages
9,0.0012288828219150002,1.5450219393115423e-05,0.091159772747344,1.58173166058958,3.304678326432235,5.1058794036621236e-05,565.0647571980301,2.238412335455163,3.38653358877696,64724,106946,13,-0.107354009900994,0.9973035702921851,Rogers_Canada_Outage,1,rrc04,mass_outages
10,0.0012286433468160001,1.544974198930878e-05,0.090952724259624,1.5804004573123631,3.304823409449062,5.1059457851665686e-05,564.8405708188263,2.238018725087291,3.386876989154281,64726,106954,13,-0.10737260921326001,0.997303086127407,Rogers_Canada_Outage,1,rrc04,mass_outages
11,0.001229125755151,1.5447116795650093e-05,0.091226903830268,1.584997760168064,3.305404946166798,5.1059764986511345e-05,565.3564362379739,2.238719742959976,3.384185241824613,64737,106991,13,-0.10762768999478702,0.997306935320535,Rogers_Canada_Outage,1,rrc04,mass_outages
12,0.0012294154924810002,1.5447355412753352e-05,0.091176095671193,1.581067721206129,3.3055486900642608,5.106277423440584e-05,565.4008204627569,2.238229115175482,3.389566856154226,64736,106994,13,-0.107682202959005,0.997307052924386,Rogers_Canada_Outage,1,rrc04,mass_outages
13,0.0012297073696390002,1.5450219393115372e-05,0.091181629940577,1.5779000061800872,3.304832828626166,5.1061181166295844e-05,565.7041919293384,2.238226932822446,3.389113775415611,64724,106951,13,-0.107704972374612,0.99730865434806,Rogers_Canada_Outage,1,rrc04,mass_outages
14,0.0012297485808470002,1.544926461500431e-05,0.09165076063126701,1.585758867877889,3.305771845260165,5.107253302733273e-05,565.848859836196,2.238845630947966,3.391206278581139,64728,106988,13,-0.107730359169144,0.9973097172771551,Rogers_Canada_Outage,1,rrc04,mass_outages
15,0.001229656034239,1.5448787270199314e-05,0.09166660187945701,1.5853391008805802,3.305268036459138,5.106317163032238e-05,565.6913478430132,2.2387764560482,3.390869766723312,64730,106975,13,-0.107754472845523,0.9973089531574961,Rogers_Canada_Outage,1,rrc04,mass_outages
16,0.0012296098882290001,1.5448309954890942e-05,0.09129350267236801,1.5822004572699742,3.305104121609096,5.1059061680015696e-05,565.5348151791602,2.238429215843787,3.390996724958289,64732,106973,13,-0.10771264978172,0.9973075079483801,Rogers_Canada_Outage,1,rrc04,mass_outages
17,0.0012292704235460001,1.54485486088582e-05,0.091357296806077,1.5830900186927441,3.305155180670776,5.106063928117992e-05,565.5955913672893,2.2385873847152062,3.390276683505584,64731,106973,13,-0.10771015570565601,0.9973087723410031,Rogers_Canada_Outage,1,rrc04,mass_outages
18,0.001229520800784,1.544830995489091e-05,0.091237477491036,1.5772569980844091,3.305011431749366,5.105762975621211e-05,565.7384870972654,2.238135697954643,3.389560032132484,64732,106970,13,-0.107719826838941,0.99730937289272,Rogers_Canada_Outage,1,rrc04,mass_outages
19,0.001229867921485,1.544926461500433e-05,0.091833136153407,1.588972314917809,3.305246570263255,5.106441778953536e-05,565.7863459739848,2.239633543443332,3.390650105054999,64728,106971,13,-0.10765579683121601,0.9973093497022881,Rogers_Canada_Outage,1,rrc04,mass_outages
20,0.001229694975724,1.544926461500433e-05,0.091873288616515,1.589822024471635,3.305648251143245,5.1070623559615717e-05,565.9842863154984,2.2397725868248672,3.389228772710419,64728,106984,13,-0.107656867432942,0.997310510988834,Rogers_Canada_Outage,1,rrc04,mass_outages
21,0.0012295374035560002,1.5448309954890952e-05,0.09132853198375601,1.5807483161342142,3.305351294568374,5.10628801434919e-05,565.794046743574,2.238429215843787,3.390038929741086,64732,106981,13,-0.107725616630089,0.9973092446327,Rogers_Canada_Outage,1,rrc04,mass_outages
22,0.0012296069931680002,1.5447116795650103e-05,0.091357540501614,1.580209153961413,3.305404946166798,5.1059764986511345e-05,565.9890620581964,2.23845714197445,3.390611242411604,64737,106991,13,-0.107706678117493,0.997310315541107,Rogers_Canada_Outage,1,rrc04,mass_outages
23,0.0012296295258600002,1.544663958355859e-05,0.09122495976035501,1.578476652404269,3.305179258252367,5.1054701384849196e-05,565.8523797270808,2.238187182378473,3.390784534824448,64739,106987,13,-0.10772415436736602,0.997309810745825,Rogers_Canada_Outage,1,rrc04,mass_outages
24,0.001229242979954,1.5443061432498382e-05,0.091326381818589,1.581338604564968,3.306421224943633,5.1062054652967936e-05,565.6151562357185,2.238626185254965,3.392516292429811,64754,107052,13,-0.107688358512353,0.9973089092268921,Rogers_Canada_Outage,1,rrc04,mass_outages
25,0.001228298539665,1.542781326174827e-05,0.091241635467041,1.583387330679749,3.305563269462186,5.099839963994301e-05,565.1434968438581,2.238668271159246,3.392483569378876,64818,107130,13,-0.107604758068677,0.9973065832355281,Rogers_Canada_Outage,1,rrc04,mass_outages
26,0.0012281903995120002,1.5425909357356613e-05,0.09090004590427601,1.556026902785919,3.305093635269799,5.098486132309757e-05,565.2414623714249,2.235738746799124,3.398003887329158,64826,107128,13,-0.10753176204388801,0.997306811598589,Rogers_Canada_Outage,1,rrc04,mass_outages
27,0.001227719703827,1.5414733402185792e-05,0.090819097865992,1.55536201501395,3.306706950503291,5.097279181315963e-05,565.0491086380787,2.235706688452823,3.398686664714133,64873,107258,13,-0.10744971033773301,0.9973063388934471,Rogers_Canada_Outage,1,rrc04,mass_outages
28,0.0012277201062270001,1.541497101985447e-05,0.090830262075415,1.558284005426069,3.30718954248366,5.098101682544835e-05,565.0682888210794,2.235910716487853,3.400080157849303,64872,107272,13,-0.107462315535297,0.997306428554067,Rogers_Canada_Outage,1,rrc04,mass_outages
29,0.0012274966133500001,1.541425818882472e-05,0.090816455713913,1.555699421965318,3.307468208092485,5.0982954775294966e-05,564.1850818124956,2.235791907514451,3.399059730250481,64875,107286,13,-0.107508468276112,0.9973029347572211,Rogers_Canada_Outage,1,rrc04,mass_outages
30,0.001227931374159,1.5413545423718353e-05,0.091354819966975,1.560374857424704,3.307161133203859,5.097586406898991e-05,564.1998926577592,2.237060328616788,3.397191652023798,64878,107281,13,-0.107461171206851,0.9973034881925521,Rogers_Canada_Outage,1,rrc04,mass_outages
31,0.0012276389029050002,1.5412832724526433e-05,0.09072314381225201,1.5500685871056241,3.307378123025231,5.097685146463057e-05,564.2298692313038,2.235369368536243,3.3986683312526003,64881,107293,13,-0.10750215185485201,0.9973031043470101,Rogers_Canada_Outage,1,rrc04,mass_outages
32,0.0012288727742510001,1.541425818882462e-05,0.091944399871381,1.58347591522158,3.311383429672447,5.104330594186341e-05,564.5276139377338,2.239784200385356,3.3965163776493252,64875,107413,13,-0.10793538259377701,0.9973043372682061,Rogers_Canada_Outage,1,rrc04,mass_outages
